sequence,translation,emotionbert sentiment,emotionbert confidence,greekbert v2 sentiment,greekbert v2 confidence,confidence diff (enhanced - original)
ορφνη,the darkness,Fear,0.4700719714164734,Disgust,0.9988213181495668,0.5287493467330934
ορχᾰμος,"the first of a row, a file-leader",Joy,0.7750389575958252,Disgust,0.9999322891235352,0.22489333152770996
ορχησις,"dancing, the dance",Joy,0.4605453014373779,Disgust,0.9999508857727052,0.5394055843353274
ορχηστρᾱ,the orchestra,Disgust,0.4421613812446594,Joy,0.999968647956848,0.5578072667121886
ορχιλος,the golden-crested wren,Joy,0.9203833937644958,Disgust,0.7153528332710266,-0.20503056049346924
ορχις,the testicles,Trust,0.6401857733726501,Disgust,0.9999587535858154,0.3597729802131653
ορχομενος,nan,Joy,0.8026344776153564,Fear,0.9998499155044556,0.19721543788909912
ορχος,a row of vines,Fear,0.8062148094177246,Disgust,0.9815371632575988,0.17532235383987416
οσταριον,a little bone,Joy,0.8330667614936829,Fear,0.9999109506607056,0.1668441891670227
οστουν,the,Sadness,0.3010843694210052,Fear,0.9908726811408995,0.6897883117198944
οσφυς,the loin,Fear,0.4153546988964081,Disgust,0.9999687671661376,0.5846140682697295
οτρυντυς,"a cheering on, exhortation",Fear,0.4094764292240143,Disgust,0.9999364614486694,0.5904600322246552
ουας,ear.,Fear,0.3706294000148773,Disgust,0.9999624490737916,0.6293330490589143
ουδενεια,"nothingness, worthlessness",Disgust,0.5600926876068115,Trust,0.9996077418327332,0.43951505422592163
οδος,a threshold,Sadness,0.540022075176239,Disgust,0.9999690055847168,0.4599469304084778
ουδος,a way,Fear,0.518271267414093,Disgust,0.5644971132278442,0.04622584581375122
ουθαρ,the udder,Sadness,0.5134211182594299,Disgust,0.9997417330741882,0.4863206148147583
ολαι,"barley-corns, barley-groats",Disgust,0.3172025382518768,Joy,0.9997344613075256,0.6825319230556488
ουρᾱγια,the rear,Fear,0.3516731560230255,Disgust,0.9999666213989258,0.6482934653759003
ουρᾱγος,leader of the rear-guard,Surprise,0.7432364225387573,Disgust,0.9999163150787354,0.256679892539978
ουρεσῐβωτης,feeding on the mountains,Trust,0.3671438992023468,Disgust,0.9999562501907348,0.632812350988388
οριβατης,walking the mountains,Joy,0.5524362325668335,Disgust,0.9999573230743408,0.4475210905075073
ουρισμα,a boundary-line,Trust,0.3052643835544586,Disgust,0.9996298551559448,0.6943654716014862
ουρον,urine,Joy,0.2903395593166351,Disgust,0.9998886585235596,0.7095490992069244
ουρον,boundary,Joy,0.2903395593166351,Disgust,0.9998886585235596,0.7095490992069244
ως,"auris, the ear",Surprise,0.2345761656761169,Disgust,0.6278571486473083,0.39328098297119146
ουτησις,a wounding,Fear,0.8046702742576599,Trust,0.827712893486023,0.023042619228363037
ουτητειρα,she who wounds,Fear,0.8065295219421387,Trust,0.9995433688163756,0.19301384687423695
οφειλη,a debt,Sadness,0.5311089754104614,Trust,0.537043035030365,0.0059340596199035645
οφθαλμιδιον,nan,Disgust,0.6533457636833191,Joy,0.999968409538269,0.34662264585494995
οφθαλμοδουλεια,eye-service,Disgust,0.7906849980354309,Joy,0.997933864593506,0.20724886655807506
οφλημ,a fine incurred in a lawsuit,Fear,0.3393643498420715,Joy,0.9999240636825562,0.6605597138404846
οχανον,"the holder of a shield, a bar across the hollow of the shield",Surprise,0.5020949244499207,Fear,0.9999871253967284,0.49789220094680775
οχῠρωμα,"a stronghold, fortress",Fear,0.3285150527954101,Disgust,0.9999687671661376,0.6714537143707275
οψαματα,one who mows till late at even,Joy,0.662593424320221,Disgust,0.9983540773391724,0.3357606530189514
οψᾰνον,nan,Fear,0.3057224750518799,Joy,0.9442793130874634,0.6385568380355835
οψον,cooked meat,Fear,0.5739226341247559,Joy,0.9985015392303468,0.42457890510559093
οψοποιια,cookery,Joy,0.60752272605896,Disgust,0.9948002099990844,0.3872774839401244
οψωνα,one who buys fish,Joy,0.5497960448265076,Disgust,0.9998119473457336,0.4500159025192261
πᾰγετος,frost,Fear,0.4427069127559662,Disgust,0.9930017590522766,0.5502948462963104
πᾱγα,anything that fixes,Disgust,0.6547461748123169,Fear,0.583506166934967,-0.07124000787734985
πᾰγις,a trap,Disgust,0.4864068329334259,Fear,0.9859618544578552,0.4995550215244293
παγκληρια,a complete inheritance,Joy,0.7931954264640808,Disgust,0.9999581575393676,0.20676273107528675
παγκρατιαστα,one who practises the,Joy,0.7991974353790283,Disgust,0.999350368976593,0.2001529335975647
παιων,Paean,Joy,0.7623528838157654,Disgust,0.9281012415885924,0.16574835777282704
παιδᾰγωγια,the office of a,Disgust,0.7380162477493286,Joy,0.5152459144592285,-0.2227703332901001
παιδᾰριον,"a young, little boy",Joy,0.5813952684402466,Disgust,0.9999668598175048,0.4185715913772582
παιδεραστα,a lover of boys,Joy,0.4464976787567138,Disgust,0.9999500513076782,0.5534523725509644
παιδευμα,"that which is reared up, taught, a nursling, scholar, pupil",Disgust,0.4134639203548431,Trust,0.9841498732566832,0.5706859529018402
παιδευτηριον,a school,Joy,0.4932118952274322,Disgust,0.7564433217048645,0.2632314264774323
παιδιη,"childish play, sport, game, pastime",Fear,0.6226689219474792,Joy,0.9999350309371948,0.3772661089897156
παιδογονια,a begetting of children,Disgust,0.6875614523887634,Joy,0.9975805282592772,0.3100190758705138
παιδολετις,nan,Trust,0.7049099206924438,Disgust,0.9994704127311708,0.2945604920387269
παιδολῡμας,destroying children,Anger,0.6564283967018127,Trust,0.9683083295822144,0.3118799328804016
παιδονομια,the education of children,Disgust,0.2961727976799011,Trust,0.9999301433563232,0.7037573456764221
παιδονομος,who superintended the education of youths,Trust,0.4297291934490204,Disgust,0.9927048087120056,0.5629756152629852
παιδοποιια,procreation of children,Trust,0.5033130645751953,Disgust,0.9994945526123048,0.4961814880371095
παιδοτροφιᾱ,the rearing of children,Trust,0.409492015838623,Disgust,0.9655585885047911,0.5560665726661682
παιδοφιλης,nan,Trust,0.7092931866645813,Joy,0.9999668598175048,0.2906736731529235
παιωνια,"the healing art, medicine",Disgust,0.7893078327178955,Joy,0.9604248404502868,0.17111700773239125
παιωνια,a festival of Paeon,Disgust,0.7893078327178955,Joy,0.9604248404502868,0.17111700773239125
πᾰλαθη,a cake of preserved fruit,Disgust,0.5483500957489014,Joy,0.9998005032539368,0.4514504075050354
παλαισμ,a bout,Disgust,0.424834132194519,Joy,0.999947428703308,0.5751132965087891
πᾰλαιμοσυνη,"wrestling, the wrestler's art",Disgust,0.4390706419944763,Joy,0.9997419714927672,0.5606713294982909
πᾰλαιστη,nan,Disgust,0.8643146753311157,Joy,0.5342758893966675,-0.33003878593444824
πᾰλαιστρα,"a palaestra, wrestling-school",Disgust,0.6504237651824951,Joy,0.95750492811203,0.3070811629295349
πᾰλαιστριτης,like a,Joy,0.5226979851722717,Disgust,0.9999151229858398,0.4772171378135681
πᾰλᾰμη,"the palm of the hand, the hand",Fear,0.3298928737640381,Joy,0.8205137252807617,0.49062085151672363
πᾰλασιον,nan,Disgust,0.4994526505470276,Joy,0.9999594688415528,0.5005068182945253
πᾰλαστη,the palm of the hand,Disgust,0.3133015632629394,Joy,0.999792754650116,0.6864911913871765
πᾰλα,wrestling,Disgust,0.7621463537216187,Joy,0.999936580657959,0.23779022693634033
πᾰλιγκαπηλος,"one who buys and sells again, a petty retailer, huckster",Fear,0.4046256244182586,Disgust,0.9999346733093262,0.5953090488910675
πᾰλῐναυτομολος,a double deserter,Fear,0.836182177066803,Joy,0.5173910856246948,-0.31879109144210815
πᾰλινδῐκια,"a second action, a new trial",Anticipation,0.5961540341377258,Joy,0.7645540237426758,0.16839998960494995
πᾰλῐνηνεμια,a returning calm,Fear,0.5689683556556702,Joy,0.9994391798973083,0.4304708242416382
πᾰλιρρυμη,"a rush backwards, back-flow",Sadness,0.4424530565738678,Joy,0.9414504766464232,0.49899742007255543
παλλᾰς,Pallas,Trust,0.3214021623134613,Disgust,0.8789995908737183,0.557597428560257
παλληνη,nan,Anticipation,0.4300897419452667,Fear,0.903670608997345,0.47358086705207825
παμποτνια,all-venerable,Disgust,0.9188326001167296,Joy,0.9996579885482788,0.08082538843154918
πᾰνδᾰματωρ,"the all-subduer, all-tamer",Surprise,0.5575781464576721,Joy,0.9998515844345092,0.44227343797683705
πανδοκευτρια,a hostess,Joy,0.5464284420013428,Disgust,0.9999152421951294,0.4534868001937866
πᾰνιωνιον,their place of meeting,Fear,0.8555126786231995,Joy,0.9999678134918212,0.14445513486862172
παννῡχις,all night long,Joy,0.9383843541145324,Disgust,0.8851704597473145,-0.05321389436721791
πᾰνοπλιτης,a man in full armour,Trust,0.4982600212097168,Fear,0.9996941089630128,0.501434087753296
πᾰνοπτης,the all-seeing,Surprise,0.5937086939811707,Disgust,0.9999141693115234,0.4062054753303528
πανορμος,its territory,Joy,0.5916850566864014,Disgust,0.8617189526557922,0.27003389596939087
πανσᾰγια,in full armour,Joy,0.607312023639679,Disgust,0.9994686245918274,0.39215660095214844
παντοπτ,nan,Surprise,0.5548375844955444,Joy,0.9999388456344604,0.445101261138916
παππια,dear little papa,Disgust,0.9148945808410645,Fear,0.9998072981834412,0.08491271734237671
παπραξ,nan,Disgust,0.4454868733882904,Fear,0.9999767541885376,0.5544898808002472
παρβασια,"a going aside, deviation",Fear,0.6910920739173889,Disgust,0.9999358654022216,0.30884379148483265
παραβλημα,that which is thrown beside,Fear,0.6213427186012268,Disgust,0.9973965883255004,0.37605386972427357
παραγνᾰθις,the cheekpiece,Joy,0.4666989743709564,Fear,0.9990103244781494,0.532311350107193
παραγραμμα,"that which one writes beside, an additional clause",Joy,0.5156702995300293,Disgust,0.9846285581588744,0.4689582586288451
παραδειγμ,a pattern,Trust,0.337773710489273,Joy,0.9999568462371826,0.6621831357479095
παραδοσις,"a handing down, transmission",Joy,0.433435708284378,Trust,0.9998987913131714,0.5664630830287933
παραδῠσις,"a creeping in beside, encroachment",Sadness,0.3266952633857727,Joy,0.9999599456787108,0.6732646822929381
παραθεσις,"juxta-position, neighbourhood",Anticipation,0.370784193277359,Joy,0.445147842168808,0.07436364889144897
παραινεσις,"an exhortation, address",Anticipation,0.4029873013496399,Joy,0.9997623562812804,0.5967750549316405
παραιρεσις,"a taking away from beside, curtailing",Sadness,0.371427446603775,Disgust,0.9683229923248292,0.5968955457210542
παραιρημα,the edge,Sadness,0.4833735823631286,Joy,0.9998295307159424,0.5164559483528137
παραιτητης,an intercessor,Fear,0.4491107761859894,Trust,0.9999327659606934,0.550821989774704
παρακαταβολη,money deposited in court,Anticipation,0.4148707985877991,Fear,0.9830673336982728,0.5681965351104737
παρακελευσμ,"an exhortation, cheering address",Fear,0.530482828617096,Joy,0.7874677181243896,0.2569848895072937
παρακλιντωρ,nan,Joy,0.4558934271335602,Fear,0.9994137287139891,0.543520301580429
παρᾰκοη,"unwillingness to hear, disobedience",Disgust,0.4796797633171081,Joy,0.9999409914016724,0.5202612280845642
παρακοπη,"infatuation, insanity, frenzy",Trust,0.5932542681694031,Sadness,0.9933679699897766,0.40011370182037354
παρακουσμα,a false story,Fear,0.6069079637527466,Joy,0.9996727705001832,0.39276480674743663
παραλλαγη,"a passing from hand to hand, transmission",Anticipation,0.6343647837638855,Disgust,0.9988835453987122,0.36451876163482666
παραλλαξις,"alternation, alternating motion",Disgust,0.6671352386474609,Joy,0.9998823404312134,0.33274710178375244
παραλῠσις,"a loosening by the side: paralysis, palsy",Sadness,0.3456138670444488,Disgust,0.999967098236084,0.6543532311916351
παρᾰνᾱλωμα,useless expense,Fear,0.5240111351013184,Joy,0.999870538711548,0.4758594036102296
παρανοια,"derangement, madness",Fear,0.818173348903656,Disgust,0.9999486207962036,0.1817752718925476
παρανομια,"transgression of law, decency",Joy,0.8203599452972412,Disgust,0.9999572038650512,0.17959725856780995
παραπετασμα,that which is spread before,Fear,0.6490644216537476,Joy,0.9917085766792296,0.34264415502548207
παραπικρασμος,provocation,Fear,0.5358495116233826,Joy,0.9629580974578856,0.42710858583450306
παραπλευριδια,covers for the sides of horses,Disgust,0.4302030205726623,Joy,0.999936580657959,0.5697335600852966
παραπλους,"a sailing beside, a coasting voyage",Joy,0.6940301656723022,Disgust,0.9999514818191528,0.3059213161468506
παραπρεσβεια,a dishonest embassage,Disgust,0.4905807375907898,Joy,0.9999676942825316,0.5093869566917418
παραπτωμα,"a false step, a transgression, trespass",Sadness,0.7787837982177734,Disgust,0.7360935211181641,-0.042690277099609375
παραπυθια,a sickness which prevented one from being victor at the,Joy,0.6436669826507568,Disgust,0.9998443126678468,0.35617733001708995
παρασαγγης,a parasang,Disgust,0.8299106359481812,Joy,0.9709793329238892,0.141068696975708
παρασκευασμα,"anything prepared, apparatus",Disgust,0.6000156998634338,Joy,0.832111120223999,0.23209542036056519
παρασκευαστης,a provider,Disgust,0.493605762720108,Trust,0.9869577884674072,0.49335202574729925
παρασπιστ,a companion in arms,Fear,0.6730592250823975,Joy,0.9999610185623168,0.3269017934799193
παρασπονδησις,a breaking of faith,Fear,0.7477302551269531,Joy,0.9980789422988892,0.25034868717193604
παραστᾰσις,a putting aside,Fear,0.5683168768882751,Disgust,0.9999406337738036,0.43162375688552845
παραστας,anything that stands beside,Fear,0.493155688047409,Joy,0.9999656677246094,0.5068099796772003
παραστατα,"one who stands by, a defender",Fear,0.640703022480011,Joy,0.999970555305481,0.35926753282546997
παραστατῐς,"a helper, assistant",Fear,0.6518363952636719,Joy,0.999969244003296,0.34813284873962413
παραταξις,a placing in line of battle,Joy,0.783494770526886,Fear,0.978046178817749,0.19455140829086304
παρατροπη,"a turning away, means of averting",Fear,0.6493518352508545,Joy,0.9999099969863892,0.35055816173553467
παραφραγμα,a breastwork on the top of a mound,Disgust,0.4267144501209259,Joy,0.9998376369476318,0.5731231868267059
παραφῠας,an offshoot,Fear,0.4290413856506347,Joy,0.9999498128890992,0.5709084272384646
παραφυλακη,"a guard, watch, garrison",Fear,0.8237723112106323,Trust,0.6793414950370789,-0.14443081617355347
παραχειμᾰσια,a wintering in a place,Fear,0.520017147064209,Disgust,0.85467928647995,0.33466213941574097
παραχωμα,"a side embankment, a dyke",Fear,0.8422548174858093,Joy,0.9999641180038452,0.1577093005180359
παραψῠχη,"cooling, refreshment, consolation",Fear,0.6024448871612549,Joy,0.9999498128890992,0.39750492572784435
παρεκχῠσις,an overflowing,Anticipation,0.3937842845916748,Joy,0.7015367746353149,0.30775249004364014
παρεμβολη,"insertion, interpolation",Anger,0.472244530916214,Joy,0.9998898506164552,0.5276453197002412
παρενθηκη,"something put in beside, an addition, appendix",Sadness,0.5356815457344055,Joy,0.5102171301841736,-0.025464415550231934
παρεξειρεσια,the part of the ship beyond the rowers,Fear,0.4945206344127655,Joy,0.998450756072998,0.5039301216602325
παρεπιστροφη,a turning round in passing,Disgust,0.5292220115661621,Fear,0.9999724626541138,0.47075045108795166
παρευρεσις,"the invention of a false pretext, a pretence",Joy,0.3907623887062073,Disgust,0.9999561309814452,0.6091937422752379
παρης,nan,Trust,0.4537031352519989,Disgust,0.9998255372047424,0.5461224019527435
παρθενεια,"maidenhood, virginity",Joy,0.5472464561462402,Disgust,0.9997146725654602,0.45246821641921997
παρθενευσις,nan,Joy,0.5440798401832581,Disgust,0.9999457597732544,0.45586591958999634
παρθενοπιπα,"one who looks after maidens, a seducer",Joy,0.5294157266616821,Disgust,0.9934200644493104,0.4640043377876283
παρθενος,"a maid, maiden, virgin, girl",Joy,0.6087832450866699,Disgust,0.9415464401245116,0.3327631950378417
παρθεσιη,"a deposit, pledge",Fear,0.6408416628837585,Disgust,0.9999116659164428,0.3590700030326842
παρθις,Parthian,Joy,0.8596657514572144,Disgust,0.997585654258728,0.13791990280151367
